url,title,image,calories,fat,carbs,protein
https://foods.fatsecret.com/calories-nutrition/usda/riesling-wine,Riesling Wine,https://m.ftscrt.com/static/images/og_fatsecret.png,120,0,5.54,0.1
https://foods.fatsecret.com/calories-nutrition/usda/sauvignon-blanc-wine,Sauvignon Blanc Wine,https://m.ftscrt.com/static/images/og_fatsecret.png,121,0,3.01,0.1
https://foods.fatsecret.com/calories-nutrition/usda/soy-milk,Soy Milk,https://m.ftscrt.com/static/images/og_fatsecret.png,127,4.7,12.08,10.98
https://foods.fatsecret.com/calories-nutrition/usda/soy-milk-(calcium-fortified),Soy Milk (Calcium Fortified),https://m.ftscrt.com/static/images/og_fatsecret.png,40,1.62,3.42,3
https://foods.fatsecret.com/calories-nutrition/usda/table-wine,Table Wine,https://m.ftscrt.com/static/images/og_fatsecret.png,124,0,4.03,0.1
https://foods.fatsecret.com/calories-nutrition/usda/tea-(brewed),Tea (Brewed),https://m.ftscrt.com/static/images/og_fatsecret.png,2,0,0.71,0
https://foods.fatsecret.com/calories-nutrition/usda/thick-chocolate-milk-shake,Thick Chocolate Milk Shake,https://m.ftscrt.com/static/images/og_fatsecret.png,114,2.59,20.31,2.93
https://foods.fatsecret.com/calories-nutrition/usda/thick-vanilla-milk-shake,Thick Vanilla Milk Shake,https://m.ftscrt.com/static/images/og_fatsecret.png,108,2.91,17.05,3.71
https://foods.fatsecret.com/calories-nutrition/usda/tomato-and-vegetable-juice-(low-sodium),Tomato and Vegetable Juice (Low Sodium),https://m.ftscrt.com/static/images/og_fatsecret.png,53,0.24,11.11,1.45
https://foods.fatsecret.com/calories-nutrition/usda/vanilla-shake,Vanilla Shake,https://m.ftscrt.com/static/images/og_fatsecret.png,556,24.52,73.66,12.67
https://foods.fatsecret.com/calories-nutrition/usda/vegetable-juice-cocktail-(canned),Vegetable Juice Cocktail (Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,46,0.22,11.01,1.52
https://foods.fatsecret.com/calories-nutrition/usda/vodka-(90-proof),Vodka (90 Proof),https://m.ftscrt.com/static/images/og_fatsecret.png,64,0,0,0
https://foods.fatsecret.com/calories-nutrition/usda/water,Water,https://m.ftscrt.com/static/images/og_fatsecret.png,0,0,0,0
https://foods.fatsecret.com/calories-nutrition/usda/water-(bottled),Water (Bottled),https://m.ftscrt.com/static/images/og_fatsecret.png,0,0,0,0
https://foods.fatsecret.com/calories-nutrition/usda/white-table-wine,White Table Wine,https://m.ftscrt.com/static/images/og_fatsecret.png,122,0,3.82,0.1
https://foods.fatsecret.com/calories-nutrition/usda/zinfandel-wine,Zinfandel Wine,https://m.ftscrt.com/static/images/og_fatsecret.png,131,0,4.2,0.1
https://foods.fatsecret.com/calories-nutrition/generic/bagel,Bagel,https://m.ftscrt.com/static/images/og_fatsecret.png,270,1.7,53.02,10.52
https://foods.fatsecret.com/calories-nutrition/generic/bagel-multigrain,Multigrain Bagel,https://m.ftscrt.com/static/images/og_fatsecret.png,272,1.34,55.08,11.84
https://foods.fatsecret.com/calories-nutrition/generic/bagel-toasted,Toasted Bagel,https://m.ftscrt.com/static/images/og_fatsecret.png,285,1.7,56.54,11.03
https://foods.fatsecret.com/calories-nutrition/generic/bagel-wheat,Wheat Bagel,https://m.ftscrt.com/static/images/og_fatsecret.png,300,1.47,61.33,10.93
https://foods.fatsecret.com/calories-nutrition/generic/biscuit-cheese,Cheese Biscuit,https://m.ftscrt.com/static/images/og_fatsecret.png,112,5.66,12.55,2.78
https://foods.fatsecret.com/calories-nutrition/generic/biscuit-whole-wheat,Whole Wheat Biscuit,https://m.ftscrt.com/static/images/og_fatsecret.png,44,1.62,6.47,1.35
https://foods.fatsecret.com/calories-nutrition/generic/bread-garlic,Garlic Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,53,2.04,7.3,1.24
https://foods.fatsecret.com/calories-nutrition/generic/bread-garlic-toasted,Toasted Garlic Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,94,3.65,13.03,2.22
https://foods.fatsecret.com/calories-nutrition/generic/bread-marble-rye-and-pumpernickel,Marble Rye and Pumpernickel Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,66,0.83,12.45,2.24
https://foods.fatsecret.com/calories-nutrition/generic/bread-multigrain,Multigrain Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,65,0.99,12.06,2.6
https://foods.fatsecret.com/calories-nutrition/generic/bread-multigrain-reduced-calorie-and-or-high-fiber,Reduced Calorie High Fiber Multigrain Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,61,0.86,13.62,2.78
https://foods.fatsecret.com/calories-nutrition/generic/bread-multigrain-toasted,Toasted Multigrain Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,65,0.98,12.1,2.62
https://foods.fatsecret.com/calories-nutrition/generic/bread-multigrain-with-raisins,Multigrain Bread with Raisins,https://m.ftscrt.com/static/images/og_fatsecret.png,65,0.72,13.08,2.15
https://foods.fatsecret.com/calories-nutrition/generic/bread-multigrain-with-raisins-toasted,Toasted Multigrain Bread with Raisins,https://m.ftscrt.com/static/images/og_fatsecret.png,66,0.73,13.26,2.18
https://foods.fatsecret.com/calories-nutrition/generic/bread-pita,Pita Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,124,0.54,25.06,4.1
https://foods.fatsecret.com/calories-nutrition/generic/bread-pita-toasted,Toasted Pita Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,302,1.32,61.21,10
https://foods.fatsecret.com/calories-nutrition/generic/bread-pita-wheat-or-cracked-wheat,Wheat or Cracked Wheat Pita Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,76,0.4,15.62,2.93
https://foods.fatsecret.com/calories-nutrition/generic/bread-pita-whole-wheat,Whole Wheat Pita Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,123,0.64,25.11,4.71
https://foods.fatsecret.com/calories-nutrition/generic/bread-potato,Potato Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,90,1.12,17.21,2.6
https://foods.fatsecret.com/calories-nutrition/generic/bread-potato-toasted,Toasted Potato Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,91,1.12,17.24,2.6
https://foods.fatsecret.com/calories-nutrition/generic/bread-puri-or-poori-(indian-puffed-bread)-whole-wheat-fried,Fried Whole Wheat Puri or Poori Bread (Indian Puffed Bread),https://m.ftscrt.com/static/images/og_fatsecret.png,107,3.39,16.82,2.71
https://foods.fatsecret.com/calories-nutrition/generic/bread-raisin-toasted,Toasted Raisin Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,71,1.15,13.66,2.06
https://foods.fatsecret.com/calories-nutrition/generic/bread-reduced-calorie-and-or-high-fiber-white-or-nfs,Reduced Calorie High Fiber White Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,48,0.58,10.19,2
https://foods.fatsecret.com/calories-nutrition/generic/bread-rye,Rye Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,259,3.3,48.3,8.5
https://foods.fatsecret.com/calories-nutrition/generic/bread-rye-reduced-calorie-and-or-high-fiber,Reduced Calorie High Fiber Rye Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,41,0.58,8.1,1.82
https://foods.fatsecret.com/calories-nutrition/generic/bread-rye-toasted,Toasted Rye Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,68,0.86,12.74,2.26
https://foods.fatsecret.com/calories-nutrition/generic/bread-sour-dough,Sour Dough Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,68,0.75,12.98,2.2
https://foods.fatsecret.com/calories-nutrition/generic/bread-sour-dough-toasted,Toasted Sour Dough Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,69,0.76,12.97,2.21
https://foods.fatsecret.com/calories-nutrition/generic/bread-sprouted-wheat,Sprouted Wheat Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,68,1.07,12.27,2.37
https://foods.fatsecret.com/calories-nutrition/generic/bread-stick-hard-low-sodium,Low Sodium Hard Bread Stick,https://m.ftscrt.com/static/images/og_fatsecret.png,43,1.06,7.16,1.06
https://foods.fatsecret.com/calories-nutrition/generic/bread-stick-hard-whole-wheat,Whole Wheat Hard Bread Stick,https://m.ftscrt.com/static/images/og_fatsecret.png,410,10.54,68.38,13.42
https://foods.fatsecret.com/calories-nutrition/generic/bread-stick-soft,Soft Bread Stick,https://m.ftscrt.com/static/images/og_fatsecret.png,74,1.81,12.13,2.07
https://foods.fatsecret.com/calories-nutrition/generic/bread-stick-soft-prepared-with-garlic-and-parmesan-cheese,Soft Bread Stick with Garlic and Parmesan Cheese,https://m.ftscrt.com/static/images/og_fatsecret.png,191,8.23,24.08,4.81
https://foods.fatsecret.com/calories-nutrition/generic/bread-sticks-hard,Hard Bread Sticks,https://m.ftscrt.com/static/images/og_fatsecret.png,21,0.48,3.42,0.6
https://foods.fatsecret.com/calories-nutrition/generic/bread-sweetpotato,Sweetpotato Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,72,1.53,12.48,1.97
https://foods.fatsecret.com/calories-nutrition/generic/bread-white-with-whole-wheat-swirl,White with Whole Wheat Swirl Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,67,0.97,12.57,2.25
https://foods.fatsecret.com/calories-nutrition/generic/bread-whole-wheat,Whole Wheat Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,67,1.07,12.26,2.37
https://foods.fatsecret.com/calories-nutrition/generic/bread-whole-wheat-100%25,100% Whole Wheat Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,69,1.18,12.91,2.72
https://foods.fatsecret.com/calories-nutrition/generic/bread-whole-wheat-100%25-toasted,Toasted 100% Whole Wheat Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,69,1.2,12.92,2.72
https://foods.fatsecret.com/calories-nutrition/generic/bread-whole-wheat-100%25-with-raisins,100% Whole Wheat Bread with Raisins,https://m.ftscrt.com/static/images/og_fatsecret.png,66,0.98,12.97,2.32
https://foods.fatsecret.com/calories-nutrition/generic/bread-whole-wheat-toasted,Toasted Whole Wheat Bread,https://m.ftscrt.com/static/images/og_fatsecret.png,68,1.06,12.32,2.39
https://foods.fatsecret.com/calories-nutrition/generic/bread-whole-wheat-with-nuts,Whole Wheat Bread with Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,163,7.72,21.05,4.13
https://foods.fatsecret.com/calories-nutrition/generic/cereal,Cereal,https://m.ftscrt.com/static/images/og_fatsecret.png,124,1.12,27.4,2.39
https://foods.fatsecret.com/calories-nutrition/generic/cornbread-made-from-home-recipe,Cornbread (Home Recipe),https://m.ftscrt.com/static/images/og_fatsecret.png,183,6.12,27.47,4.39
https://foods.fatsecret.com/calories-nutrition/generic/cornbread-muffin-stick-round,Round Stick Cornbread Muffin,https://m.ftscrt.com/static/images/og_fatsecret.png,137,3.78,22.9,2.66
https://foods.fatsecret.com/calories-nutrition/generic/croissant,Croissant,https://m.ftscrt.com/static/images/og_fatsecret.png,231,11.97,26.11,4.67
https://foods.fatsecret.com/calories-nutrition/generic/croissant-chocolate,Chocolate Croissant,https://m.ftscrt.com/static/images/og_fatsecret.png,237,13.75,25.19,4.94
https://foods.fatsecret.com/calories-nutrition/generic/focaccia-italian-flatbread-plain,Italian Flatbread Focaccia,https://m.ftscrt.com/static/images/og_fatsecret.png,182,6.1,26.98,4.41
https://foods.fatsecret.com/calories-nutrition/generic/granola,Granola,https://m.ftscrt.com/static/images/og_fatsecret.png,408,11.03,72.39,9.22
https://foods.fatsecret.com/calories-nutrition/generic/granola-homemade,Homemade Granola,https://m.ftscrt.com/static/images/og_fatsecret.png,598,29.72,64.6,18.14
https://foods.fatsecret.com/calories-nutrition/generic/mueslix-cereal,Mueslix Cereal,https://m.ftscrt.com/static/images/og_fatsecret.png,302,4.72,61.17,7.75
https://foods.fatsecret.com/calories-nutrition/generic/muffin-english,English Muffin,https://m.ftscrt.com/static/images/og_fatsecret.png,132,0.98,25.62,5.14
https://foods.fatsecret.com/calories-nutrition/generic/muffin-english-multigrain,Multigrain English Muffin,https://m.ftscrt.com/static/images/og_fatsecret.png,136,1.04,26.85,5.28
https://foods.fatsecret.com/calories-nutrition/generic/muffin-english-rye,Rye English Muffin,https://m.ftscrt.com/static/images/og_fatsecret.png,136,1.48,26.22,4.63
https://foods.fatsecret.com/calories-nutrition/generic/muffin-english-whole-wheat,Whole Wheat English Muffin,https://m.ftscrt.com/static/images/og_fatsecret.png,129,1.16,25.98,5.05
https://foods.fatsecret.com/calories-nutrition/generic/naan-indian-flatbread,Indian Flatbread Naan,https://m.ftscrt.com/static/images/og_fatsecret.png,137,5.1,18.8,3.74
https://foods.fatsecret.com/calories-nutrition/generic/natural-muesli-jennys-cuisine,Jenny's Cuisine Natural Muesli,https://m.ftscrt.com/static/images/og_fatsecret.png,284,5.08,52.85,9.45
https://foods.fatsecret.com/calories-nutrition/generic/oatmeal-cooked-instant,Instant Oatmeal,https://m.ftscrt.com/static/images/og_fatsecret.png,213,2.81,42.63,5.76
https://foods.fatsecret.com/calories-nutrition/generic/oatmeal-cooked-quick-(1-or-3-minutes),Quick Oatmeal (1 or 3 Minutes),https://m.ftscrt.com/static/images/og_fatsecret.png,145,2.39,25.37,6.06
https://foods.fatsecret.com/calories-nutrition/generic/oatmeal-cooked-regular,Oatmeal,https://m.ftscrt.com/static/images/og_fatsecret.png,145,2.39,25.37,6.06
https://foods.fatsecret.com/calories-nutrition/generic/oatmeal-multigrain-cooked,Multigrain Oatmeal,https://m.ftscrt.com/static/images/og_fatsecret.png,63,0.49,13.88,2.14
https://foods.fatsecret.com/calories-nutrition/generic/oatmeal-with-fruit-cooked,Oatmeal with Fruit,https://m.ftscrt.com/static/images/og_fatsecret.png,190,2.29,37.81,6.18
https://foods.fatsecret.com/calories-nutrition/generic/roll-sour-dough,Sour Dough Roll,https://m.ftscrt.com/static/images/og_fatsecret.png,93,1.02,17.65,2.99
https://foods.fatsecret.com/calories-nutrition/generic/roll-sweet-cinnamon-bun-no-frosting,Sweet Cinnamon Bun,https://m.ftscrt.com/static/images/og_fatsecret.png,145,6.4,19.85,2.42
https://foods.fatsecret.com/calories-nutrition/generic/roll-white-soft,Soft White Roll,https://m.ftscrt.com/static/images/og_fatsecret.png,78,1.21,13.85,2.66
https://foods.fatsecret.com/calories-nutrition/generic/roti,Roti,https://m.ftscrt.com/static/images/og_fatsecret.png,106,0.52,22.32,3.84
https://foods.fatsecret.com/calories-nutrition/generic/scone,Scone,https://m.ftscrt.com/static/images/og_fatsecret.png,148,6.22,19.1,3.83
https://foods.fatsecret.com/calories-nutrition/generic/scone-whole-wheat,Whole Wheat Scone,https://m.ftscrt.com/static/images/og_fatsecret.png,142,6.52,17.95,4.54
https://foods.fatsecret.com/calories-nutrition/generic/scone-with-fruit,Scone with Fruit,https://m.ftscrt.com/static/images/og_fatsecret.png,148,5.6,21.06,3.57
https://foods.fatsecret.com/calories-nutrition/generic/tortilla,Tortilla,https://m.ftscrt.com/static/images/og_fatsecret.png,101,2.01,18.24,2.66
https://foods.fatsecret.com/calories-nutrition/generic/tortilla-corn,Corn Tortilla,https://m.ftscrt.com/static/images/og_fatsecret.png,23,0.3,4.78,0.61
https://foods.fatsecret.com/calories-nutrition/generic/tortilla-flour-(wheat),Flour Tortilla,https://m.ftscrt.com/static/images/og_fatsecret.png,41,1.01,6.68,1.08
https://foods.fatsecret.com/calories-nutrition/generic/tortilla-whole-wheat,Whole Wheat Tortilla,https://m.ftscrt.com/static/images/og_fatsecret.png,92,0.45,19.54,3.36
https://foods.fatsecret.com/calories-nutrition/generic/wrap-sandwich-filled-with-meat-poultry-or-fish-and-vegetables,"Meat, Poultry or Fish, Vegetables Sandwich Wrap",https://m.ftscrt.com/static/images/og_fatsecret.png,547,22.03,55.9,29.64
https://foods.fatsecret.com/calories-nutrition/generic/wrap-sandwich-filled-with-vegetables,Wrap Sandwich Filled with Vegetables,https://m.ftscrt.com/static/images/og_fatsecret.png,459,18.02,62.08,12.39
https://foods.fatsecret.com/calories-nutrition/usda/apple-croissants,Apple Croissants,https://m.ftscrt.com/static/images/og_fatsecret.png,145,4.96,21.15,4.22
https://foods.fatsecret.com/calories-nutrition/usda/bran-flakes,Bran Flakes,https://m.ftscrt.com/static/images/og_fatsecret.png,96,0.66,24.12,2.82
https://foods.fatsecret.com/calories-nutrition/usda/butter-croissants,Butter Croissants,https://m.ftscrt.com/static/images/og_fatsecret.png,231,11.97,26.11,4.67
https://foods.fatsecret.com/calories-nutrition/usda/cheese-croissants,Cheese Croissants,https://m.ftscrt.com/static/images/og_fatsecret.png,236,11.91,26.79,5.24
https://foods.fatsecret.com/calories-nutrition/usda/cinnamon-raisin-bagels,Cinnamon Raisin Bagels,https://m.ftscrt.com/static/images/og_fatsecret.png,243,1.51,49.13,8.72
https://foods.fatsecret.com/calories-nutrition/usda/corn-flakes,Corn Flakes,https://m.ftscrt.com/static/images/og_fatsecret.png,360,0.1,86.7,6.7
https://foods.fatsecret.com/calories-nutrition/usda/cornbread-(corn-muffin)-(dry-mix),Cornbread (Corn Muffin) (Dry Mix),https://m.ftscrt.com/static/images/og_fatsecret.png,418,12.2,69.5,7
https://foods.fatsecret.com/calories-nutrition/usda/cornbread-(dry-mix-prepared),"Cornbread (Dry Mix, Prepared)",https://m.ftscrt.com/static/images/og_fatsecret.png,188,6,28.86,4.32
https://foods.fatsecret.com/calories-nutrition/usda/cornbread-(with-low-fat-(2%25)-milk),Cornbread (with Low Fat (2%) Milk),https://m.ftscrt.com/static/images/og_fatsecret.png,173,4.62,28.28,4.36
https://foods.fatsecret.com/calories-nutrition/usda/dinner-rolls,Dinner Rolls,https://m.ftscrt.com/static/images/og_fatsecret.png,84,2.04,14.11,2.35
https://foods.fatsecret.com/calories-nutrition/usda/french-or-vienna-bread-(includes-sourdough),French or Vienna Bread (Includes Sourdough),https://m.ftscrt.com/static/images/og_fatsecret.png,175,1.92,33.22,5.63
https://foods.fatsecret.com/calories-nutrition/usda/french-rolls,French Rolls,https://m.ftscrt.com/static/images/og_fatsecret.png,105,1.63,19.08,3.27
https://foods.fatsecret.com/calories-nutrition/usda/granola-cereal,Granola Cereal,https://m.ftscrt.com/static/images/og_fatsecret.png,490,24.36,52.95,14.87
https://foods.fatsecret.com/calories-nutrition/usda/hamburger-or-hotdog-rolls,Hamburger or Hotdog Rolls,https://m.ftscrt.com/static/images/og_fatsecret.png,120,1.86,21.26,4.08
https://foods.fatsecret.com/calories-nutrition/usda/muesli-(dried-fruit-and-nuts),Muesli (Dried Fruit and Nuts),https://m.ftscrt.com/static/images/og_fatsecret.png,340,4.9,77.8,9.7
https://foods.fatsecret.com/calories-nutrition/usda/oats,Oats,https://m.ftscrt.com/static/images/og_fatsecret.png,389,6.9,66.27,16.89
